Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included Brazil,Price,Compare At Price,Included International,Price International,Compare At Price International,Status
Luz LED de Parede para Jardim com Painel Solar,"<p><strong>Luz LED de Parede para Jardim com Painel Solar</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, FB_Push, iluminacao, luminarias, PO_BFCM, PO_Clearance, PO_Garden, PO_Light, PO_Solar, promoçao",True,Title,Default Title,,,,,SZ10660,0.0,,continue,manual,107.9,154.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/3_grande_7d170245-0850-4ea6-bb6a-a40601f57b42.jpg?v=1700309898,4.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Luz LED de Parede para Jardim com Painel Solar,"<p><strong>Luz LED de Parede para Jardim com Painel Solar</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, FB_Push, iluminacao, luminarias, PO_BFCM, PO_Clearance, PO_Garden, PO_Light, PO_Solar, promoçao",True,Title,Default Title,,,,,SZ10660,0.0,,continue,manual,107.9,154.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/7c21017421a3c7b489966b42f81e93f3_grande_13e07b32-a268-42c1-b499-378c228829f8.jpg?v=1700309898,5.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Luz LED de Parede para Jardim com Painel Solar,"<p><strong>Luz LED de Parede para Jardim com Painel Solar</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, FB_Push, iluminacao, luminarias, PO_BFCM, PO_Clearance, PO_Garden, PO_Light, PO_Solar, promoçao",True,Title,Default Title,,,,,SZ10660,0.0,,continue,manual,107.9,154.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/garden_light-2-2-min-2_grande_417f897e-524d-4b92-87bf-cab719aaf293.jpg?v=1700309898,6.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Luz LED de Parede para Jardim com Painel Solar,"<p><strong>Luz LED de Parede para Jardim com Painel Solar</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, FB_Push, iluminacao, luminarias, PO_BFCM, PO_Clearance, PO_Garden, PO_Light, PO_Solar, promoçao",True,Title,Default Title,,,,,SZ10660,0.0,,continue,manual,107.9,154.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/9_grande_c6699cdb-4c64-4b6d-abbb-aa66e7ac98c1.jpg?v=1700309898,7.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Luz LED de Parede para Jardim com Painel Solar,"<p><strong>Luz LED de Parede para Jardim com Painel Solar</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, FB_Push, iluminacao, luminarias, PO_BFCM, PO_Clearance, PO_Garden, PO_Light, PO_Solar, promoçao",True,Title,Default Title,,,,,SZ10660,0.0,,continue,manual,107.9,154.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/vintage_light_grande_fcda090c-9623-4ef9-99a2-986933897acf.jpg?v=1700309898,8.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Marrom,Tamanho,P,,,SZ13008,0.0,,continue,manual,127.9,187.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/blouse_copy_f332cbda-c3ac-4b8b-bf86-878c043be69d.jpg?v=1700310000,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/khaki-blouse_37a2cf60-f1ee-4b15-800c-4381d78f482a.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Marrom,Tamanho,M,,,SZ13009,0.0,,continue,manual,127.9,200.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/khaki-blouse_37a2cf60-f1ee-4b15-800c-4381d78f482a.jpg?v=1700310000,2.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/khaki-blouse_37a2cf60-f1ee-4b15-800c-4381d78f482a.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Marrom,Tamanho,G,,,SZ13010,0.0,,continue,manual,127.9,200.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/blouse_b299803f-d012-42f9-935a-88b9dc7f37b9.jpg?v=1700310000,3.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/khaki-blouse_37a2cf60-f1ee-4b15-800c-4381d78f482a.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Marrom,Tamanho,XG,,,SZ13010A,0.0,,continue,manual,127.9,202.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/casual-blouse_deb24861-c5a3-4a1a-8395-f88ce30e0600.jpg?v=1700310000,4.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/khaki-blouse_37a2cf60-f1ee-4b15-800c-4381d78f482a.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Marinho,Tamanho,P,,,SZ13014,0.0,,continue,manual,127.9,213.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/slim-fit-blouse_add0d85d-298c-4eeb-93f4-77eeb0b4dcba.jpg?v=1700310000,5.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/casual-blouse_deb24861-c5a3-4a1a-8395-f88ce30e0600.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Marinho,Tamanho,M,,,SZ13015,0.0,,continue,manual,127.9,193.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/casual-blouse_deb24861-c5a3-4a1a-8395-f88ce30e0600.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Marinho,Tamanho,G,,,SZ13016,0.0,,continue,manual,127.9,187.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/casual-blouse_deb24861-c5a3-4a1a-8395-f88ce30e0600.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Marinho,Tamanho,XG,,,SZ13016A,0.0,,continue,manual,127.9,209.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/casual-blouse_deb24861-c5a3-4a1a-8395-f88ce30e0600.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Vinho,Tamanho,P,,,SZ13017,0.0,,continue,manual,127.9,181.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/blouse_b299803f-d012-42f9-935a-88b9dc7f37b9.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Vinho,Tamanho,M,,,SZ13018,0.0,,continue,manual,127.9,179.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/blouse_b299803f-d012-42f9-935a-88b9dc7f37b9.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Vinho,Tamanho,G,,,SZ13019,0.0,,continue,manual,127.9,181.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/blouse_b299803f-d012-42f9-935a-88b9dc7f37b9.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Vinho,Tamanho,XG,,,SZ13019A,0.0,,continue,manual,127.9,181.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/blouse_b299803f-d012-42f9-935a-88b9dc7f37b9.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Branco,Tamanho,P,,,SZ13011,0.0,,continue,manual,127.9,181.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/slim-fit-blouse_add0d85d-298c-4eeb-93f4-77eeb0b4dcba.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Branco,Tamanho,M,,,SZ13012,0.0,,continue,manual,127.9,220.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/slim-fit-blouse_add0d85d-298c-4eeb-93f4-77eeb0b4dcba.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Branco,Tamanho,G,,,SZ13013,0.0,,continue,manual,127.9,179.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/slim-fit-blouse_add0d85d-298c-4eeb-93f4-77eeb0b4dcba.jpg?v=1700310000,kg,,,True,,,True,,,active
Blusa Feminina Casual,"<p><strong>Blusa Feminina Casual</strong> es una excelente opción dentro de la categoría <em>Moda Feminina</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Moda Feminina,"blusas, moda feminina, PO_Cloth, PO_Summer, PO_Tops, PO_Woman, roupas",True,Cor,Branco,Tamanho,XG,,,SZ13013A,0.0,,continue,manual,127.9,224.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/wine-blouse-top_673f5021-99be-47c6-b194-a360083a8292.jpg?v=1700310000,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/slim-fit-blouse_add0d85d-298c-4eeb-93f4-77eeb0b4dcba.jpg?v=1700310000,kg,,,True,,,True,,,active
Elefantinho Orelhudo Musical,"<p><strong>Elefantinho Orelhudo Musical</strong> es una excelente opción dentro de la categoría <em>Brinquedos e Jogos</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Brinquedos e Jogos,"bichos de pelucia, brinquedos e jogos, PO_GiftBaby, PO_Toys",True,Title,Default Title,,,,,SZ11116,0.0,,continue,manual,224.9,399.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/music-elephant-0_29c4efd7-e0c0-4f92-b218-2fe2bd9301f1.jpg?v=1700310092,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Elefantinho Orelhudo Musical,"<p><strong>Elefantinho Orelhudo Musical</strong> es una excelente opción dentro de la categoría <em>Brinquedos e Jogos</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Brinquedos e Jogos,"bichos de pelucia, brinquedos e jogos, PO_GiftBaby, PO_Toys",True,Title,Default Title,,,,,SZ11116,0.0,,continue,manual,224.9,399.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/music-elephant-01_3aacd44c-37b6-4edd-8d26-a2db11ad0853.jpg?v=1700310092,2.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Elefantinho Orelhudo Musical,"<p><strong>Elefantinho Orelhudo Musical</strong> es una excelente opción dentro de la categoría <em>Brinquedos e Jogos</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Brinquedos e Jogos,"bichos de pelucia, brinquedos e jogos, PO_GiftBaby, PO_Toys",True,Title,Default Title,,,,,SZ11116,0.0,,continue,manual,224.9,399.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/music-elephant-00_af0e7000-9a20-4eea-bdb9-c6ca16c31b65.gif?v=1700310092,3.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Elefantinho Orelhudo Musical,"<p><strong>Elefantinho Orelhudo Musical</strong> es una excelente opción dentro de la categoría <em>Brinquedos e Jogos</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Brinquedos e Jogos,"bichos de pelucia, brinquedos e jogos, PO_GiftBaby, PO_Toys",True,Title,Default Title,,,,,SZ11116,0.0,,continue,manual,224.9,399.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/music-elephant-02_78e0bbcf-f71f-4f10-a603-eedc16b6663c.jpg?v=1700310092,4.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Despertador Fugitivo! - Nunca Mais Acorde Atrasado!,"<p><strong>Despertador Fugitivo! - Nunca Mais Acorde Atrasado!</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, decoracao, EP_Anniversary, EP_BackToSchool, EP_Christmas, PO_CoolStuff, PO_Electronics, PO_Gifther, PO_Gifthim, relogios",True,Cor,Preta,,,,,SZ10149,0.0,,continue,manual,226.9,256.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/runaway-clock_e229c473-1fa8-4928-ad01-143e522b9fba.jpg?v=1700310102,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/runaway-clock_e229c473-1fa8-4928-ad01-143e522b9fba.jpg?v=1700310102,kg,,,True,,,True,,,active
Despertador Fugitivo! - Nunca Mais Acorde Atrasado!,"<p><strong>Despertador Fugitivo! - Nunca Mais Acorde Atrasado!</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, decoracao, EP_Anniversary, EP_BackToSchool, EP_Christmas, PO_CoolStuff, PO_Electronics, PO_Gifther, PO_Gifthim, relogios",True,Cor,Preta,,,,,SZ10149,0.0,,continue,manual,226.9,256.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/next-deal-shop-runaway-alarm-clock-never-oversleep-again-6_35f4b02c-4534-43d0-b1d7-d88eaca043bd.gif?v=1700310102,2.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/runaway-clock_e229c473-1fa8-4928-ad01-143e522b9fba.jpg?v=1700310102,kg,,,True,,,True,,,active
Despertador Fugitivo! - Nunca Mais Acorde Atrasado!,"<p><strong>Despertador Fugitivo! - Nunca Mais Acorde Atrasado!</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, decoracao, EP_Anniversary, EP_BackToSchool, EP_Christmas, PO_CoolStuff, PO_Electronics, PO_Gifther, PO_Gifthim, relogios",True,Cor,Preta,,,,,SZ10149,0.0,,continue,manual,226.9,256.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/next-deal-shop-runaway-alarm-clock-never-oversleep-again-7_0a14cd37-1f10-48e4-9497-8372bf0fab07.gif?v=1700310102,3.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/runaway-clock_e229c473-1fa8-4928-ad01-143e522b9fba.jpg?v=1700310102,kg,,,True,,,True,,,active
Despertador Fugitivo! - Nunca Mais Acorde Atrasado!,"<p><strong>Despertador Fugitivo! - Nunca Mais Acorde Atrasado!</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, decoracao, EP_Anniversary, EP_BackToSchool, EP_Christmas, PO_CoolStuff, PO_Electronics, PO_Gifther, PO_Gifthim, relogios",True,Cor,Preta,,,,,SZ10149,0.0,,continue,manual,226.9,256.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/nds.copyright-alarm-clock_0479766b-df3b-4481-9e38-009c2d2f47bb.jpg?v=1700310102,4.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/runaway-clock_e229c473-1fa8-4928-ad01-143e522b9fba.jpg?v=1700310102,kg,,,True,,,True,,,active
Despertador Fugitivo! - Nunca Mais Acorde Atrasado!,"<p><strong>Despertador Fugitivo! - Nunca Mais Acorde Atrasado!</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, decoracao, EP_Anniversary, EP_BackToSchool, EP_Christmas, PO_CoolStuff, PO_Electronics, PO_Gifther, PO_Gifthim, relogios",True,Cor,Preta,,,,,SZ10149,0.0,,continue,manual,226.9,256.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/WeChat__20180529100324_6286e46f-b654-4249-afab-53352ba4da0d.jpg?v=1700310102,5.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/runaway-clock_e229c473-1fa8-4928-ad01-143e522b9fba.jpg?v=1700310102,kg,,,True,,,True,,,active
Cordão de Rosas Pisca-Pisca,"<p><strong>Cordão de Rosas Pisca-Pisca</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, decoracao, EP_Anniversary, PO_BFCM, PO_HomeDecor, PO_LEDDecor, PO_Party, varal de lampadas",True,Title,Default Title,,,,,SZ10972,0.0,,continue,manual,114.9,181.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/next-deal-shop-led-rose-string-lights-0_3f4d4e3f-98cb-4f8f-b7f6-a955ada7062e.jpg?v=1700310117,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
Cordão de Rosas Pisca-Pisca,"<p><strong>Cordão de Rosas Pisca-Pisca</strong> es una excelente opción dentro de la categoría <em>Casa e Decoração</em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Emore,,Casa e Decoração,"casa e decoracao, decoracao, EP_Anniversary, PO_BFCM, PO_HomeDecor, PO_LEDDecor, PO_Party, varal de lampadas",True,Title,Default Title,,,,,SZ10972,0.0,,continue,manual,114.9,181.9,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/next-deal-shop-led-rose-string-lights-1_83a09971-fd06-4ec9-988d-a0d3bf0ade41.jpg?v=1700310117,2.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
